url,beds,city,date,size,type,baths,price,neighborhood,property_group,size_min_sqft,size_max_sqft,size_mean_sqft,listing_date,listing_age_days,price_per_sqft,neighborhood_bucket
https://www.99acres.com/residential-land-plot-for-sale-in-ettimadai-coimbatore-147-sq-yard-spid-D79347859,0,Coimbatore,2025-02-19,1321 sqft,Residential land / Plot,0,7678000.0,Ettimadai,Land/Plot,1321.0,1321.0,1321.0,2025-02-19 00:00:00.000,0.0,5812.26343679031,Other
https://www.99acres.com/green-field-crystal-gateway-sulur-coimbatore-npxid-r439016,2,Coimbatore,2025-02-19,Varies,"2, 3, 4 BHK Villa, Land",0,1240000.0,Sulur,Land/Plot,,,,2025-02-19 00:00:00.000,0.0,,Sulur
https://www.99acres.com/royal-kalpataru-ganapathy-coimbatore-npxid-r275677,4,Coimbatore,2025-02-19,Varies,"4, 5 BHK Villa",0,25100000.0,Ganapathy,Villa,,,,2025-02-19 00:00:00.000,0.0,,Other
https://www.99acres.com/harish-bhairav-vellakinar-coimbatore-npxid-r398187,2,Coimbatore,2025-02-19,Varies,"2, 3 BHK Villa",0,1500000.0,Vellakinar,Villa,,,,2025-02-19 00:00:00.000,0.0,,Other
https://www.99acres.com/rks-shivom-sulur-coimbatore-npxid-r409009,2,Coimbatore,2025-02-19,Varies,"2, 3 BHK Villa, Land",0,948000.0,Sulur,Land/Plot,,,,2025-02-19 00:00:00.000,0.0,,Sulur
https://www.99acres.com/trisquare-amber-gn-mills-coimbatore-npxid-r430125,3,Coimbatore,2025-02-19,Varies,"3, 4, 5 BHK Villa",0,23000000.0,GN Mills,Villa,,,,2025-02-19 00:00:00.000,0.0,,Other
https://www.99acres.com/vsks-aira-singanallur-coimbatore-npxid-r397871,2,Coimbatore,2025-02-19,Varies,"2, 3, 4 BHK Apartment",0,880000.0,Singanallur,Apartment/Flat,,,,2025-02-19 00:00:00.000,0.0,,Other
https://www.99acres.com/golden-town-karamadai-coimbatore-npxid-r439297,0,Coimbatore,2025-02-19,Varies,Land,0,1859000.0,Karamadai,Land/Plot,,,,2025-02-19 00:00:00.000,0.0,,Other
https://www.99acres.com/skm-indraprastha-residency-thudiyalur-coimbatore-npxid-r421314,3,Coimbatore,2025-02-19,Varies,"3, 4 BHK Villa",0,8232000.0,Thudiyalur,Villa,,,,2025-02-19 00:00:00.000,0.0,,Other
https://www.99acres.com/residential-land-plot-for-sale-in-penamaluru-vijayawada-167-sq-yard-r13-spid-J63431142,0,Vijayawada,2025-02-19,1503 sqft,Residential land / Plot,0,2004000.0,Penamaluru,Land/Plot,1503.0,1503.0,1503.0,2025-02-19 00:00:00.000,0.0,1333.3333333333333,Other
https://www.99acres.com/residential-land-plot-for-sale-in-penamaluru-vijayawada-183-sq-yard-r13-spid-B63431288,0,Vijayawada,2025-02-19,1647 sqft,Residential land / Plot,0,2196000.0,Penamaluru,Land/Plot,1647.0,1647.0,1647.0,2025-02-19 00:00:00.000,0.0,1333.3333333333333,Other
https://www.99acres.com/alekhya-grand-sri-ramachandra-nagar-vijayawada-npxid-r425422,4,Vijayawada,2025-02-19,3258 - 4122 sqft,4 BHK Apartment,0,26700000.0,Sri Ramachandra Nagar,Apartment/Flat,3258.0,4122.0,3690.0,2025-02-19 00:00:00.000,0.0,7235.772357723577,Other
https://www.99acres.com/aiswarya-gateway-pamarru-vijayawada-npxid-r439430,0,Vijayawada,2025-02-19,1215.46 - 2702.6 sqft,Land,0,1350000.0,Pamarru,Land/Plot,1215.46,2702.6,1959.03,2025-02-19 00:00:00.000,0.0,689.116552579593,Other
https://www.99acres.com/fugen-royal-infinia-ramavarappadu-vijayawada-npxid-r436943,0,Vijayawada,2025-02-19,2124 - 7119 sqft,Land,0,7552000.0,Ramavarappadu,Land/Plot,2124.0,7119.0,4621.5,2025-02-19 00:00:00.000,0.0,1634.101482202748,Other
https://www.99acres.com/sree-hemadurga-jewel-county-gannavaram-vijayawada-npxid-r295973,2,Vijayawada,2025-02-19,801.62 - 1108.17 sqft,"2, 3 BHK Apartment",2,5065000.0,Gannavaram,Apartment/Flat,801.62,1108.17,954.895,2025-02-19 00:00:00.000,0.0,5304.248111048859,Other
https://www.99acres.com/vasishta-olympia-poranki-vijayawada-npxid-r423035,3,Vijayawada,2025-02-19,2800 - 4000 sqft,"3, 4 BHK Apartment",0,0.0,Poranki,Apartment/Flat,2800.0,4000.0,3400.0,2025-02-19 00:00:00.000,0.0,0.0,Other
https://www.99acres.com/badris-jishnu-nivas-tadigadapa-vijayawada-npxid-r423265,2,Vijayawada,2025-02-19,1275 - 3141 sqft,"2, 3 BHK Apartment",0,0.0,Tadigadapa,Apartment/Flat,1275.0,3141.0,2208.0,2025-02-19 00:00:00.000,0.0,0.0,Other
https://www.99acres.com/residential-land-plot-for-sale-in-ambapuram-vijayawada-533-sq-yard-r2-spid-N66036718,0,Vijayawada,2025-02-19,4797 sqft,Residential land / Plot,0,20000000.0,Ambapuram,Land/Plot,4797.0,4797.0,4797.0,2025-02-19 00:00:00.000,0.0,4169.272461955389,Other
https://www.99acres.com/residential-land-plot-for-sale-in-birpara-jalpaiguri-80-sq-yard-r1-spid-Y78452569,0,Jalpaiguri,2025-02-19T04:38:38.010Z,720 sqft,Residential land / Plot,0,500000.0,Mansarovar Township (Siliguri WB),Land/Plot,720.0,720.0,720.0,2025-02-19 04:38:38.010,-1.0,694.4444444444445,Other
https://www.99acres.com/residential-land-plot-for-sale-in-uttar-kamakhyaguri-jalpaiguri-8342-sq-yard-spid-R80314621,0,Jalpaiguri,2025-02-19T04:38:38.010Z,75075 sqft,Residential land / Plot,0,10400000.0,Uttar Kamakhyaguri,Land/Plot,75075.0,75075.0,75075.0,2025-02-19 04:38:38.010,-1.0,138.52813852813853,Other
https://www.99acres.com/10-bhk-bedroom-independent-house-villa-for-sale-in-jalpaiguri-2024-sq-ft-spid-X80148443,10,Jalpaiguri,2025-02-19T04:38:38.010Z,2024 sqft,10 Bedroom House,3,6500000.0,Kirat Bhumi,House,2024.0,2024.0,2024.0,2025-02-19 04:38:38.010,-1.0,3211.4624505928855,Other
https://www.99acres.com/residential-land-plot-for-sale-in-jalpaiguri-375-sq-yard-r22-spid-M25289542,0,Jalpaiguri,2025-02-19T04:38:38.010Z,3375 sqft,Residential land / Plot,0,11000000.0,Hakimpara,Land/Plot,3375.0,3375.0,3375.0,2025-02-19 04:38:38.010,-1.0,3259.259259259259,Other
https://www.99acres.com/2-bhk-bedroom-independent-house-villa-for-sale-in-maynaguri-jalpaiguri-3200-sq-ft-spid-J79575407,2,Jalpaiguri,2025-02-19T04:38:38.010Z,3200 sqft,2 Bedroom House,1,3000000.0,Maynaguri,House,3200.0,3200.0,3200.0,2025-02-19 04:38:38.010,-1.0,937.5,Other
https://www.99acres.com/residential-land-plot-for-sale-in-jalpaiguri-480-sq-yard-spid-B79283981,0,Jalpaiguri,2025-02-19T04:38:38.010Z,4319 sqft,Residential land / Plot,0,2400000.0,Ambari falakata,Land/Plot,4319.0,4319.0,4319.0,2025-02-19 04:38:38.010,-1.0,555.6841861542024,Other
https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-goshala-jalpaiguri-2102-sq-ft-spid-H79094883,5,Jalpaiguri,2025-02-19T04:38:38.010Z,2102 sqft,5 Bedroom House,2,6700000.0,Goshala,House,2102.0,2102.0,2102.0,2025-02-19 04:38:38.010,-1.0,3187.44053282588,Other
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-rajbari-para-jalpaiguri-890-sq-ft-spid-K79003267,2,Jalpaiguri,2025-02-19T04:38:38.010Z,890 sqft,2 BHK Flat,2,3500000.0,Rajbari Para,Apartment/Flat,890.0,890.0,890.0,2025-02-19 04:38:38.010,-1.0,3932.5842696629215,Other
https://www.99acres.com/residential-land-plot-for-sale-in-chalsa-jalpaiguri-800-sq-yard-spid-A78943427,0,Jalpaiguri,2025-02-19T04:38:38.010Z,7199 sqft,Residential land / Plot,0,5000000.0,Chalsa,Land/Plot,7199.0,7199.0,7199.0,2025-02-19 04:38:38.010,-1.0,694.5409084595083,Other
https://www.99acres.com/residential-land-plot-for-sale-in-gairkata-jalpaiguri-1360-sq-yard-spid-V78830671,0,Jalpaiguri,2025-02-19T04:38:38.010Z,12239 sqft,Residential land / Plot,0,6000000.0,Gairkata,Land/Plot,12239.0,12239.0,12239.0,2025-02-19 04:38:38.010,-1.0,490.23613040281066,Other
https://www.99acres.com/residential-land-plot-for-sale-in-nawabpet-medak-150-sq-yard-spid-I79945783,0,Hyderabad,2025-02-19,1350 sqft,Residential land / Plot,0,2400000.0,Nawabpet,Land/Plot,1350.0,1350.0,1350.0,2025-02-19 00:00:00.000,0.0,1777.7777777777778,Other
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-mokila-hyderabad-2713-sq-ft-r1-spid-D78555737,3,Hyderabad,2025-02-19,2713 sqft,3 BHK Flat,4,13600000.0,Mokila,Apartment/Flat,2713.0,2713.0,2713.0,2025-02-19 00:00:00.000,0.0,5012.900847769996,Other
https://www.99acres.com/bricks-marvella-tellapur-hyderabad-npxid-r416504,2,Hyderabad,2025-02-19,Varies,"2, 3, 4 BHK Apartment",2,10000000.0,Tellapur,Apartment/Flat,,,,2025-02-19 00:00:00.000,0.0,,Tellapur
https://www.99acres.com/pranathis-kiara-tellapur-hyderabad-npxid-r405130,2,Hyderabad,2025-02-19,Varies,"2, 3 BHK Apartment",2,9305000.0,Tellapur,Apartment/Flat,,,,2025-02-19 00:00:00.000,0.0,,Tellapur
https://www.99acres.com/ananda-the-legacey-manikonda-hyderabad-npxid-r434519,2,Hyderabad,2025-02-19,Varies,"2, 3 BHK Apartment",2,9582000.0,Manikonda,Apartment/Flat,,,,2025-02-19 00:00:00.000,0.0,,Other
https://www.99acres.com/moonglade-apartments-kokapet-hyderabad-npxid-r438704,3,Hyderabad,2025-02-19,Varies,"3, 4 BHK Apartment",3,12600000.0,Kokapet,Apartment/Flat,,,,2025-02-19 00:00:00.000,0.0,,Other
https://www.99acres.com/vajra-the-royal-park-bowrampet-hyderabad-npxid-r389235,2,Hyderabad,2025-02-19,Varies,"2, 3 BHK Apartment",2,6756000.0,Bowrampet,Apartment/Flat,,,,2025-02-19 00:00:00.000,0.0,,Other
https://www.99acres.com/dithya-agarta-kompally-hyderabad-npxid-r435622,3,Hyderabad,2025-02-19,Varies,"3, 4 BHK Apartment",3,0.0,Kompally,Apartment/Flat,,,,2025-02-19 00:00:00.000,0.0,,Other
https://www.99acres.com/incor-lake-city-patancheru-hyderabad-npxid-r373118,1,Hyderabad,2025-02-19,Varies,"1, 2, 3 BHK Apartment",1,8212000.0,Patancheru,Apartment/Flat,,,,2025-02-19 00:00:00.000,0.0,,Other
https://www.99acres.com/nsl-nakshatra-kphb-hyderabad-npxid-r428751,3,Hyderabad,2025-02-19,Varies,"3, 4 BHK Apartment",3,19200000.0,KPHB,Apartment/Flat,,,,2025-02-19 00:00:00.000,0.0,,Other
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-gandhi-nagar-kakinada-1450-sq-ft-r2-spid-K71725910,2,Kakinada,2025-02-18,1450 sqft,Flat,2,7800000.0,Gandhi Nagar,Apartment/Flat,1450.0,1450.0,1450.0,2025-02-18 00:00:00.000,1.0,5379.310344827586,Other
https://www.99acres.com/residential-land-plot-for-sale-in-turangi-kakinada-452-sq-yard-spid-U79636559,0,Kakinada,2025-02-05,4068 sqft,Land,0,11600000.0,Turangi,Land/Plot,4068.0,4068.0,4068.0,2025-02-05 00:00:00.000,14.0,2851.5240904621437,Other
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-santhi-nagar-kakinada-1860-sq-ft-spid-Z78886921,3,Kakinada,2025-01-19,1860 sqft,Flat,3,9300000.0,Santhi Nagar,Apartment/Flat,1860.0,1860.0,1860.0,2025-01-19 00:00:00.000,31.0,5000.0,Other
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-vidyut-nagar-kakinada-1472-sq-ft-spid-K77492637,3,Kakinada,2025-01-19,1472 sqft,Flat,2,7000000.0,Vidyut Nagar,Apartment/Flat,1472.0,1472.0,1472.0,2025-01-19 00:00:00.000,31.0,4755.434782608696,Other
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-vidyut-nagar-kakinada-1550-sq-ft-spid-O78636973,3,Kakinada,2025-01-19,1550 sqft,Flat,3,8500000.0,Vidyut Nagar,Apartment/Flat,1550.0,1550.0,1550.0,2025-01-19 00:00:00.000,31.0,5483.870967741936,Other
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-kakinada-1100-sq-ft-spid-N79724963,2,Kakinada,2025-02-18,1100 sqft,Flat,2,5000000.0,Santinagar,Apartment/Flat,1100.0,1100.0,1100.0,2025-02-18 00:00:00.000,1.0,4545.454545454545,Other
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-rama-rao-peta-kakinada-1265-sq-ft-spid-L79080669,3,Kakinada,2025-01-19,1265 sqft,Flat,2,6578000.0,Rama Rao Peta,Apartment/Flat,1265.0,1265.0,1265.0,2025-01-19 00:00:00.000,31.0,5200.0,Other
https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-ramanayapeta-kakinada-2628-sq-ft-spid-L79139157,4,Kakinada,2025-01-19,2628 sqft,Flat,4,18000000.0,Ramanayapeta,Apartment/Flat,2628.0,2628.0,2628.0,2025-01-19 00:00:00.000,31.0,6849.315068493151,Ramanayapeta
https://www.99acres.com/residential-land-plot-for-sale-in-nadakuduru-kakinada-15-sq-yard-spid-L80364535,0,Kakinada,2025-02-19,133 sqft,Land,0,1064000.0,Nadakuduru,Land/Plot,133.0,133.0,133.0,2025-02-19 00:00:00.000,0.0,8000.0,Other
https://www.99acres.com/2-bhk-bedroom-independent-house-villa-for-sale-in-suresh-nagar-kakinada-1080-sq-ft-spid-R80352773,2,Kakinada,2025-02-19,1080 sqft,House,2,5000000.0,Suresh Nagar,House,1080.0,1080.0,1080.0,2025-02-19 00:00:00.000,0.0,4629.62962962963,Other
https://www.99acres.com/residential-land-plot-for-sale-in-budheshwar-lucknow-111-sq-yard-r1-spid-R78689421,0,Lucknow,2025-02-19,1000 sqft,Residential land / Plot,0,1099000.0,Budheshwar,Land/Plot,1000.0,1000.0,1000.0,2025-02-19 00:00:00.000,0.0,1099.0,Other
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-sultanpur-road-lucknow-1489-sq-ft-r1-spid-J78635815,3,Lucknow,2025-02-19,1489 sqft,3 BHK Flat,3,6105000.0,Sultanpur Road,Apartment/Flat,1489.0,1489.0,1489.0,2025-02-19 00:00:00.000,0.0,4100.067159167226,Other
https://www.99acres.com/rishita-mulberry-heights-sushant-golf-city-lucknow-npxid-r325311,2,Lucknow,2025-02-19,various,"2, 3 BHK Apartment",0,9059000.0,Sushant Golf City,Apartment/Flat,,,,2025-02-19 00:00:00.000,0.0,,Sushant Golf City
https://www.99acres.com/krishna-tower-kanpur-road-lucknow-npxid-r152473,2,Lucknow,2025-02-19,various,"2, 3 BHK Apartment",0,3943000.0,Kanpur Road,Apartment/Flat,,,,2025-02-19 00:00:00.000,0.0,,Other
https://www.99acres.com/eldeco-trinity-gomti-nagar-extension-lucknow-npxid-r421468,2,Lucknow,2025-02-19,various,"2, 3, 4, 5 BHK Apartment",0,20300000.0,Gomti Nagar Extension,Apartment/Flat,,,,2025-02-19 00:00:00.000,0.0,,Gomti Nagar Extension
https://www.99acres.com/shalimar-one-world-21-gomti-nagar-extension-lucknow-npxid-r429111,3,Lucknow,2025-02-19,various,3 BHK Apartment,0,23500000.0,Gomti Nagar Extension,Apartment/Flat,,,,2025-02-19 00:00:00.000,0.0,,Gomti Nagar Extension
https://www.99acres.com/green-park-city-sultanpur-road-lucknow-npxid-r401774,0,Lucknow,2025-02-19,various,Land,0,750000.0,Sultanpur Road,Land/Plot,,,,2025-02-19 00:00:00.000,0.0,,Other
https://www.99acres.com/oro-constella-sushant-golf-city-lucknow-npxid-r409651,3,Lucknow,2025-02-19,various,"3, 4, 5 BHK Apartment",0,14900000.0,Sushant Golf City,Apartment/Flat,,,,2025-02-19 00:00:00.000,0.0,,Sushant Golf City
https://www.99acres.com/shalimar-one-world-pinnacle-gomti-nagar-extension-lucknow-npxid-r423230,4,Lucknow,2025-02-19,various,"4, 5 BHK Apartment",0,45900000.0,Gomti Nagar Extension,Apartment/Flat,,,,2025-02-19 00:00:00.000,0.0,,Gomti Nagar Extension
https://www.99acres.com/jashn-elevate-sushant-golf-city-lucknow-npxid-r427388,2,Lucknow,2025-02-19,various,"2, 3 BHK Apartment",0,15800000.0,Sushant Golf City,Apartment/Flat,,,,2025-02-19 00:00:00.000,0.0,,Sushant Golf City
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-vinoth-viraj-maduravoyal-chennai-west-928-sq-ft-to-991-sq-ft-npspid-Q80337163,2,Chennai,2025-02-19,928-991 sqft,2 BHK Flat,2,8445000.0,Maduravoyal,Apartment/Flat,928.0,991.0,959.5,2025-02-19 00:00:00.000,0.0,8801.459093277748,Other
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-udhayam-saimugil-chitlapakkam-chennai-south-1647-sq-ft-npspid-P79116647,3,Chennai,2025-02-19,1647 sqft,3 BHK Flat,3,12500000.0,Chitlapakkam,Apartment/Flat,1647.0,1647.0,1647.0,2025-02-19 00:00:00.000,0.0,7589.556769884639,Other
https://www.99acres.com/rajparis-diamond-mogappair-west-chennai-north-npxid-r409851,3,Chennai,2025-02-19,1208-1390 sqft,3 BHK Apartment,3,12000000.0,Mogappair West,Apartment/Flat,1208.0,1390.0,1299.0,2025-02-19 00:00:00.000,0.0,9237.875288683603,Other
https://www.99acres.com/divyasree-hub6-thiruporur-chennai-south-npxid-r12874,0,Chennai,2025-02-19,1200-3000 sqft,Land,0,4080000.0,Thiruporur,Land/Plot,1200.0,3000.0,2100.0,2025-02-19 00:00:00.000,0.0,1942.857142857143,Other
https://www.99acres.com/brigade-altius-sholinganallur-chennai-south-npxid-r438256,3,Chennai,2025-02-19,1101-3265 sqft,"3, 4 BHK Apartment",3,19200000.0,Sholinganallur,Apartment/Flat,1101.0,3265.0,2183.0,2025-02-19 00:00:00.000,0.0,8795.235913879982,Other
https://www.99acres.com/marvellous-t-nagar-chennai-south-npxid-r398941,3,Chennai,2025-02-19,1654-3091 sqft,"3, 4 BHK Apartment",3,34000000.0,T Nagar,Apartment/Flat,1654.0,3091.0,2372.5,2025-02-19 00:00:00.000,0.0,14330.874604847208,Other
https://www.99acres.com/urban-pearl-county-pattabiram-chennai-north-npxid-r373276,0,Chennai,2025-02-19,794-1510 sqft,Land,0,1984000.0,Pattabiram,Land/Plot,794.0,1510.0,1152.0,2025-02-19 00:00:00.000,0.0,1722.2222222222222,Other
https://www.99acres.com/kg-kingdom-of-joy-sriperumbudur-chennai-west-npxid-r438496,0,Chennai,2025-02-19,630-4000 sqft,Land,0,1260000.0,Sriperumbudur,Land/Plot,630.0,4000.0,2315.0,2025-02-19 00:00:00.000,0.0,544.2764578833693,Other
https://www.99acres.com/ashiana-swarang-ecr-chennai-south-npxid-r439006,1,Chennai,2025-02-19,912-1462 sqft,"1, 2, 3 BHK Apartment",1,8460000.0,ECR,Apartment/Flat,912.0,1462.0,1187.0,2025-02-19 00:00:00.000,0.0,7127.211457455771,Other
https://www.99acres.com/ashiana-vatsalya-mahindra-city-chennai-south-npxid-r439005,1,Chennai,2025-02-19,891-1530 sqft,"1, 2, 3 BHK Apartment",1,7090000.0,Mahindra City,Apartment/Flat,891.0,1530.0,1210.5,2025-02-19 00:00:00.000,0.0,5857.083849648905,Other
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-santacruz-west-western-mumbai-1459-sq-ft-r1-spid-C78553579,3,Mumbai,2025-02-19,1459 sqft,Flat,4,73000000.0,Santacruz West,Apartment/Flat,1459.0,1459.0,1459.0,2025-02-19 00:00:00.000,0.0,50034.27004797807,Other
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-lodha-casa-rio-dombivli-east-dombivli-east-mumbai-beyond-thane-686-sq-ft-r1-spid-A77236477,2,Thane,2025-02-19,686 sqft,Flat,2,5000000.0,Dombivli East,Apartment/Flat,686.0,686.0,686.0,2025-02-19 00:00:00.000,0.0,7288.62973760933,Other
https://www.99acres.com/godrej-horizon-wadala-south-mumbai-npxid-r389975,2,Mumbai,2025-02-19,627 - 1476.92 sqft,Apartment,2,29900000.0,Wadala,Apartment/Flat,627.0,1476.92,1051.96,2025-02-19 00:00:00.000,0.0,28423.133959466137,Other
https://www.99acres.com/l-and-t-island-cove-mahim-west-south-mumbai-npxid-r394731,2,Mumbai,2025-02-19,694.81 - 1219.77 sqft,Apartment,2,29100000.0,Mahim West,Apartment/Flat,694.81,1219.77,957.29,2025-02-19 00:00:00.000,0.0,30398.311901304725,Other
https://www.99acres.com/lodha-divino-matunga-south-mumbai-npxid-r404243,2,Mumbai,2025-02-19,713.97 - 1727 sqft,Apartment,2,29800000.0,Matunga,Apartment/Flat,713.97,1727.0,1220.4850000000001,2025-02-19 00:00:00.000,0.0,24416.522939651037,Other
https://www.99acres.com/lodha-the-park-worli-south-mumbai-npxid-r13344,2,Mumbai,2025-02-19,839 - 2254 sqft,Apartment,2,48000000.0,Worli,Apartment/Flat,839.0,2254.0,1546.5,2025-02-19 00:00:00.000,0.0,31037.827352085355,Other
https://www.99acres.com/l-and-t-the-gateway-sewri-south-mumbai-npxid-r423314,3,Mumbai,2025-02-19,1133.34 - 2251 sqft,Apartment,2,44700000.0,Sewri,Apartment/Flat,1133.34,2251.0,1692.17,2025-02-19 00:00:00.000,0.0,26415.785648014087,Other
https://www.99acres.com/lodha-new-cuffe-parade-wadala-south-mumbai-npxid-r1354,1,Mumbai,2025-02-19,350.69 - 2747 sqft,Apartment,1,14400000.0,Wadala,Apartment/Flat,350.69,2747.0,1548.845,2025-02-19 00:00:00.000,0.0,9297.250531847925,Other
https://www.99acres.com/rustomjee-crown-prabhadevi-south-mumbai-npxid-r725,3,Mumbai,2025-02-19,1334.74 - 3088 sqft,Apartment,2,95400000.0,Prabhadevi,Apartment/Flat,1334.74,3088.0,2211.37,2025-02-19 00:00:00.000,0.0,43140.67749856424,Other
https://www.99acres.com/piramal-mahalaxmi-mahalaxmi-south-mumbai-npxid-r303861,2,Mumbai,2025-02-19,713.8 - 1850 sqft,Apartment,2,45700000.0,Mahalaxmi,Apartment/Flat,713.8,1850.0,1281.9,2025-02-19 00:00:00.000,0.0,35650.20672439347,Other
https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-paschim-vihar-west-delhi-1350-sq-ft-r4-spid-F74144417,3,Delhi,2025-02-19,1350 sqft,Independent Builder Floor,3,25500000.0,Paschim Vihar,Independent Floor,1350.0,1350.0,1350.0,2025-02-19 00:00:00.000,0.0,18888.88888888889,Other
https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-surajmal-vihar-east-delhi-1800-sq-ft-spid-W78462503,3,Delhi,2025-02-19,1800 sqft,Independent Builder Floor,2,26500000.0,Surajmal Vihar,Independent Floor,1800.0,1800.0,1800.0,2025-02-19 00:00:00.000,0.0,14722.222222222223,Other
https://www.99acres.com/sky-high-luxury-homes-sector-8-dwarka-delhi-npxid-r348181,2,Delhi,2025-02-19,Not specified,Independent Floor,2,8500000.0,Sector 8 Dwarka,Independent Floor,,,,2025-02-19 00:00:00.000,0.0,,Other
https://www.99acres.com/bhardwaj-builder-floors-model-town-north-delhi-npxid-r376612,3,Delhi,2025-02-19,Not specified,Independent Floor,3,0.0,Model Town,Independent Floor,,,,2025-02-19 00:00:00.000,0.0,,Other
https://www.99acres.com/dlf-capital-greens-1-and-2-moti-nagar-west-delhi-npxid-r473,2,Delhi,2025-02-19,Not specified,Apartment,2,21000000.0,Moti Nagar,Apartment/Flat,,,,2025-02-19 00:00:00.000,0.0,,Other
https://www.99acres.com/unity-group-the-amaryllis-karol-bagh-central-delhi-npxid-r217503,2,Delhi,2025-02-19,Not specified,Apartment,2,22500000.0,Karol Bagh,Apartment/Flat,,,,2025-02-19 00:00:00.000,0.0,,Other
https://www.99acres.com/3baan-farms-chattarpur-south-delhi-npxid-r436830,4,Delhi,2025-02-19,Not specified,Villa,4,90000000.0,Chattarpur,Villa,,,,2025-02-19 00:00:00.000,0.0,,Other
https://www.99acres.com/pradeep-luxury-builders-floor-anand-vihar-east-delhi-npxid-r435515,2,Delhi,2025-02-19,Not specified,Independent Floor,2,13000000.0,Anand Vihar,Independent Floor,,,,2025-02-19 00:00:00.000,0.0,,Other
https://www.99acres.com/chandok-apartments-and-floors-janakpuri-west-delhi-npxid-r437221,2,Delhi,2025-02-19,Not specified,Apartment,2,11000000.0,Janakpuri,Apartment/Flat,,,,2025-02-19 00:00:00.000,0.0,,Other
https://www.99acres.com/luxury-floors-by-omdev-homes-greater-kailash-2-south-delhi-npxid-r436246,3,Delhi,2025-02-19,Not specified,Independent Floor,3,50000000.0,Greater Kailash 2,Independent Floor,,,,2025-02-19 00:00:00.000,0.0,,Other
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-mahimas-palm-springs-tonk-road-jaipur-1705-sq-ft-to-2127-sq-ft-npspid-F79764097,3,Jaipur,2025-02-19,1705-2127 sqft,3 BHK Flat,2,9378000.0,Tonk Road,Apartment/Flat,1705.0,2127.0,1916.0,2025-02-19 00:00:00.000,0.0,4894.572025052192,Other
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-richwell-empress-mansarovar-jaipur-1741-sq-ft-to-2194-sq-ft-npspid-T80075881,3,Jaipur,2025-02-19,1741-2194 sqft,3 BHK Flat,2,12200000.0,Mansarovar,Apartment/Flat,1741.0,2194.0,1967.5,2025-02-19 00:00:00.000,0.0,6200.762388818297,Mansarovar
https://www.99acres.com/vardhman-empress-mansarovar-jaipur-npxid-r435628,3,Jaipur,2025-02-19,1741-5060 sqft,"3, 4, 5 BHK Apartment",2,12200000.0,Mansarovar,Apartment/Flat,1741.0,5060.0,3400.5,2025-02-19 00:00:00.000,0.0,3587.7076900455813,Mansarovar
https://www.99acres.com/viaans-radiant-vaishali-nagar-extension-jaipur-npxid-r438325,2,Jaipur,2025-02-19,1069.26-1551.92 sqft,"2, 3 BHK Apartment",2,5132000.0,Vaishali Nagar Extension,Apartment/Flat,1069.26,1551.92,1310.5900000000001,2025-02-19 00:00:00.000,0.0,3915.7936501880827,Other
https://www.99acres.com/the-altitude-jagatpura-jaipur-npxid-r438439,3,Jaipur,2025-02-19,2120-2900 sqft,"3, 4 BHK Apartment",2,12300000.0,Jagatpura,Apartment/Flat,2120.0,2900.0,2510.0,2025-02-19 00:00:00.000,0.0,4900.398406374502,Jagatpura
https://www.99acres.com/balaji-green-park-vaishali-nagar-jaipur-npxid-r434249,2,Jaipur,2025-02-19,833.98-1583.45 sqft,"2, 3 BHK Apartment",2,4200000.0,Vaishali Nagar,Apartment/Flat,833.98,1583.45,1208.7150000000001,2025-02-19 00:00:00.000,0.0,3474.764522654223,Other
https://www.99acres.com/mahal-niwas-jagatpura-jaipur-npxid-r430517,3,Jaipur,2025-02-19,1392.31-1566 sqft,3 BHK Apartment,2,5846000.0,Jagatpura,Apartment/Flat,1392.31,1566.0,1479.155,2025-02-19 00:00:00.000,0.0,3952.256524840196,Jagatpura
https://www.99acres.com/trimurty-divinity-c-scheme-jaipur-npxid-r380493,3,Jaipur,2025-02-19,1927.91-2737.18 sqft,"3, 4 BHK Apartment",2,28900000.0,C Scheme,Apartment/Flat,1927.91,2737.18,2332.545,2025-02-19 00:00:00.000,0.0,12389.900302030614,Other
